disease	short_form	snp	chr	pos	region	pvalue	or_value	beta	ancestry_initial	pubmed	first_author	year	title	mhc	asian_ancestry
Psoriasis	MONDO_0005083	rs6860806-A	5	132304843.0	5q31.1	1e-09		0.0646505	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs6965930-T	7	37366271.0	7p14.1	1e-09		0.0706204	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs6970810-T	7	37346083.0	7p14.1	1e-09		0.0680405	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs2420518-A	2	60827845.0	2p16.1	1e-09		0.0645593	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs710177-A	22	21629916.0	22q11.21	1e-09		0.0644471	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs9282801-A	17	27769447.0	17q11.2	1e-09		0.0670646	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs9461235-T	6	26134495.0	6p22.2	1e-09		0.0948381	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs6921233-A	6	137679978.0	6q23.3	1e-09		0.0630353	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs7243441-T	18	54391363.0	18q21.2	1e-09		0.0682665	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs4092590-T	5	96868592.0	5q15	1e-09		0.077686	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs75214169-T	6	32131227.0	6p21.32	1e-09		0.139979	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs9260734-A	6	29964889.0	6p22.1	1e-09		0.0874557	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs2451242-A	6	159101764.0	6q25.3	1e-09		0.0651288	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs4564353-A	11	128555989.0	11q24.3	1e-09		0.063792	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs6701163-T	1	67078201.0	1p31.3	1e-09		0.0920496	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs734903-A	11	36406860.0	11p12	1e-09		0.0838611	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs2256774-T	10	6055202.0	10p15.1	1e-09		0.0680702	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs3998113-C	6	33825196.0	6p21.31	1e-09		0.0650564	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs73185561-A	13	40251603.0	13q14.11	1e-09		0.160234	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs3129266-A	6	33132244.0	6p21.32	2e-09		0.0625587	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs7717069-C	5	151092137.0	5q33.1	2e-09		0.0672695	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs4148871-A	6	32835539.0	6p21.32	2e-09		0.0843691	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs395671-C	6	33585900.0	6p21.31	2e-09		0.0637752	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs3830054-A	6	26033600.0	6p22.2	2e-09		0.116388	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs603976-A	9	107971177.0	9q31.2	2e-09		0.0728546	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs11864054-A	16	30834813.0	16p11.2	2e-09		0.0653304	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs2230653-A	6	26056376.0	6p22.2	2e-09		0.150497	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs1150691-A	6	28200255.0	6p22.1	2e-09		0.0688061	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs740884-T	6	29606854.0	6p22.1	2e-09		0.165896	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs3104379-T	6	32631337.0	6p21.32	2e-09		0.0971871	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs12519814-A	5	130734550.0	5q23.3	2e-09		0.0690097	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs73400575-C	6	28216530.0	6p22.1	2e-09		0.156146	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs28380929-T	6	31351826.0	6p21.33	2e-09		0.178123	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs77616974-C	6	31353153.0	6p21.33	2e-09		0.217812	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs12676584-A	8	128535132.0	8q24.21	2e-09		0.0737439	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs809125-A	5	132792479.0	5q31.1	2e-09		0.0684888	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs71409559-T	14	35382064.0	14q13.2	2e-09		0.062875	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs4129229-A	11	128546047.0	11q24.3	2e-09		0.0665508	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs4958893-T	5	151107430.0	5q33.1	2e-09		0.0687445	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs28366158-A	6	31708926.0	6p21.33	3.0000000000000004e-09		0.110677	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs16903065-A	8	128528218.0	8q24.21	3.0000000000000004e-09		0.0978617	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs13010628-T	2	61291339.0	2p15	3.0000000000000004e-09		0.0728006	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs210192-A	6	33513427.0	6p21.31	3.0000000000000004e-09		0.0698733	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs199526678-A	6	32686046.0	6p21.32	3.0000000000000004e-09		0.123831	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs2700976-T	7	37360967.0	7p14.1	3.0000000000000004e-09		0.0717214	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs3798527-T	6	34029326.0	6p21.31	3.0000000000000004e-09		0.18265	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs13207365-T	6	27063201.0	6p22.2	3.0000000000000004e-09		0.0750561	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs9389541-A	6	137932342.0	6q23.3	3.0000000000000004e-09		0.0800779	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs13217239-T	6	27287188.0	6p22.1	3.0000000000000004e-09		0.0669351	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs726830-A	6	27455411.0	6p22.1	3.0000000000000004e-09		0.0652934	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs1368459-C	19	10724662.0	19p13.2	3.0000000000000004e-09		0.0627975	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs6923110-T	6	28598745.0	6p22.1	3.0000000000000004e-09		0.084805	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs12208103-T	6	107121227.0	6q21	4e-09		0.0672204	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs9295676-T	6	25928148.0	6p22.2	4e-09		0.142496	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs309389-C	4	122689551.0	4q27	4e-09		0.0936533	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs111718686-T	6	32729628.0	6p21.32	4e-09		0.0770416	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs9533962-T	13	44760058.0	13q14.12	4e-09		0.0664632	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs681481-T	9	32503029.0	9p21.1	4e-09		0.0621444	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs149912748-A	6	28680207.0	6p22.1	4e-09		0.196768	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs2296342-A	6	33659300.0	6p21.31	4e-09		0.0624768	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs183153921-T	10	73670967.0	10q22.2	4e-09		0.0917001	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs4594881-T	5	35846713.0	5p13.2	5e-09		0.0639705	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs2179920-T	6	33091097.0	6p21.32	5e-09		0.0741366	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs12042824-T	1	66909523.0	1p31.3	5e-09		0.107685	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs29261-A	6	29608421.0	6p22.1	5e-09		0.115925	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs7117002-A	11	36322892.0	11p13	5e-09		0.0648187	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs6922815-A	6	27343879.0	6p22.1	5e-09		0.0623857	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs149961585-T	16	11336518.0	16p13.13	5e-09		0.0863327	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
Psoriasis	MONDO_0005083	rs444697-A	6	33607232.0	6p21.31	5e-09		0.0743479	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs3116994-A	6	33131020.0	6p21.32	6.000000000000001e-09		0.0604216	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs3869115-C	6	31236917.0	6p21.33	6.000000000000001e-09		0.20087	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs9267901-T	6	32235829.0	6p21.32	6.000000000000001e-09		0.139851	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	True	True
Psoriasis	MONDO_0005083	rs2113260-T	16	11362136.0	16p13.13	7.000000000000001e-09		0.0667379	European;South Asian	39885523	Zhang M	2025	Multi-ancestry genome-wide meta-analysis with 472,819 individuals identifies 32 novel risk loci for psoriasis.	False	True
