gene_name	chrom	bin	bin_index	bin_start	bin_end
ZNF836	19	chr19_bin012	209	51345169	54638892
PPP2R1A	19	chr19_bin012	209	51345169	54638892
ZNF766	19	chr19_bin012	209	51345169	54638892
ZNF480	19	chr19_bin012	209	51345169	54638892
ZNF610	19	chr19_bin012	209	51345169	54638892
ZNF880	19	chr19_bin012	209	51345169	54638892
ZNF528-AS1	19	chr19_bin012	209	51345169	54638892
ZNF528	19	chr19_bin012	209	51345169	54638892
ZNF534	19	chr19_bin012	209	51345169	54638892
ZNF578	19	chr19_bin012	209	51345169	54638892
ZNF808	19	chr19_bin012	209	51345169	54638892
ZNF701	19	chr19_bin012	209	51345169	54638892
ZNF83	19	chr19_bin012	209	51345169	54638892
ZNF611	19	chr19_bin012	209	51345169	54638892
ZNF600	19	chr19_bin012	209	51345169	54638892
ZNF28	19	chr19_bin012	209	51345169	54638892
ZNF468	19	chr19_bin012	209	51345169	54638892
ZNF320	19	chr19_bin012	209	51345169	54638892
ZNF888	19	chr19_bin012	209	51345169	54638892
ZNF816	19	chr19_bin012	209	51345169	54638892
ERVV-1	19	chr19_bin012	209	51345169	54638892
ERVV-2	19	chr19_bin012	209	51345169	54638892
ZNF160	19	chr19_bin012	209	51345169	54638892
ZNF415	19	chr19_bin012	209	51345169	54638892
ZNF347	19	chr19_bin012	209	51345169	54638892
ZNF665	19	chr19_bin012	209	51345169	54638892
ZNF677	19	chr19_bin012	209	51345169	54638892
VN1R2	19	chr19_bin012	209	51345169	54638892
VN1R4	19	chr19_bin012	209	51345169	54638892
ZNF845	19	chr19_bin012	209	51345169	54638892
ZNF525	19	chr19_bin012	209	51345169	54638892
ZNF765	19	chr19_bin012	209	51345169	54638892
ZNF761	19	chr19_bin012	209	51345169	54638892
ZNF813	19	chr19_bin012	209	51345169	54638892
ZNF331	19	chr19_bin012	209	51345169	54638892
DPRX	19	chr19_bin012	209	51345169	54638892
NLRP12	19	chr19_bin012	209	51345169	54638892
MYADM	19	chr19_bin012	209	51345169	54638892
PRKCG	19	chr19_bin012	209	51345169	54638892
CACNG7	19	chr19_bin012	209	51345169	54638892
CACNG8	19	chr19_bin012	209	51345169	54638892
CACNG6	19	chr19_bin012	209	51345169	54638892
VSTM1	19	chr19_bin012	209	51345169	54638892
TARM1	19	chr19_bin012	209	51345169	54638892
OSCAR	19	chr19_bin012	209	51345169	54638892
NDUFA3	19	chr19_bin012	209	51345169	54638892
TFPT	19	chr19_bin012	209	51345169	54638892
PRPF31	19	chr19_bin012	209	51345169	54638892
CNOT3	19	chr19_bin012	209	51345169	54638892
LENG1	19	chr19_bin012	209	51345169	54638892
TMC4	19	chr19_bin012	209	51345169	54638892
MBOAT7	19	chr19_bin012	209	51345169	54638892
TSEN34	19	chr19_bin012	209	51345169	54638892
RPS9	19	chr19_bin012	209	51345169	54638892
LILRB3	19	chr19_bin012	209	51345169	54638892
LILRA6	19	chr19_bin012	209	51345169	54638892
LILRB5	19	chr19_bin012	209	51345169	54638892
LILRB2	19	chr19_bin012	209	51345169	54638892
LILRA5	19	chr19_bin012	209	51345169	54638892
LILRA4	19	chr19_bin012	209	51345169	54638892
LAIR1	19	chr19_bin012	209	51345169	54638892
TTYH1	19	chr19_bin012	209	51345169	54638892
LENG8-AS1	19	chr19_bin012	209	51345169	54638892
LENG8	19	chr19_bin012	209	51345169	54638892
LENG9	19	chr19_bin012	209	51345169	54638892
CDC42EP5	19	chr19_bin012	209	51345169	54638892
LAIR2	19	chr19_bin012	209	51345169	54638892
LILRA2	19	chr19_bin012	209	51345169	54638892
LILRA1	19	chr19_bin012	209	51345169	54638892
LILRB1	19	chr19_bin012	209	51345169	54638892
LILRB1-AS1	19	chr19_bin012	209	51345169	54638892
LILRB4	19	chr19_bin013	210	54643889	57559863
KIR3DL3	19	chr19_bin013	210	54643889	57559863
KIR2DL3	19	chr19_bin013	210	54643889	57559863
KIR2DL1	19	chr19_bin013	210	54643889	57559863
KIR2DL4	19	chr19_bin013	210	54643889	57559863
KIR3DL1	19	chr19_bin013	210	54643889	57559863
KIR3DL2	19	chr19_bin013	210	54643889	57559863
FCAR	19	chr19_bin013	210	54643889	57559863
NCR1	19	chr19_bin013	210	54643889	57559863
NLRP7	19	chr19_bin013	210	54643889	57559863
NLRP2	19	chr19_bin013	210	54643889	57559863
GP6	19	chr19_bin013	210	54643889	57559863
RDH13	19	chr19_bin013	210	54643889	57559863
EPS8L1	19	chr19_bin013	210	54643889	57559863
PPP1R12C	19	chr19_bin013	210	54643889	57559863
TNNT1	19	chr19_bin013	210	54643889	57559863
TNNI3	19	chr19_bin013	210	54643889	57559863
DNAAF3	19	chr19_bin013	210	54643889	57559863
SYT5	19	chr19_bin013	210	54643889	57559863
PTPRH	19	chr19_bin013	210	54643889	57559863
TMEM86B	19	chr19_bin013	210	54643889	57559863
PPP6R1	19	chr19_bin013	210	54643889	57559863
HSPBP1	19	chr19_bin013	210	54643889	57559863
BRSK1	19	chr19_bin013	210	54643889	57559863
TMEM150B	19	chr19_bin013	210	54643889	57559863
KMT5C	19	chr19_bin013	210	54643889	57559863
COX6B2	19	chr19_bin013	210	54643889	57559863
IL11	19	chr19_bin013	210	54643889	57559863
TMEM190	19	chr19_bin013	210	54643889	57559863
TMEM238	19	chr19_bin013	210	54643889	57559863
RPL28	19	chr19_bin013	210	54643889	57559863
UBE2S	19	chr19_bin013	210	54643889	57559863
SHISA7	19	chr19_bin013	210	54643889	57559863
ISOC2	19	chr19_bin013	210	54643889	57559863
C19orf85	19	chr19_bin013	210	54643889	57559863
ZNF628	19	chr19_bin013	210	54643889	57559863
NAT14	19	chr19_bin013	210	54643889	57559863
SSC5D	19	chr19_bin013	210	54643889	57559863
SBK2	19	chr19_bin013	210	54643889	57559863
SBK3	19	chr19_bin013	210	54643889	57559863
ZNF579	19	chr19_bin013	210	54643889	57559863
FIZ1	19	chr19_bin013	210	54643889	57559863
ZNF524	19	chr19_bin013	210	54643889	57559863
ZNF865	19	chr19_bin013	210	54643889	57559863
ZNF784	19	chr19_bin013	210	54643889	57559863
ZNF580	19	chr19_bin013	210	54643889	57559863
ZNF581	19	chr19_bin013	210	54643889	57559863
CCDC106	19	chr19_bin013	210	54643889	57559863
U2AF2	19	chr19_bin013	210	54643889	57559863
EPN1	19	chr19_bin013	210	54643889	57559863
NLRP9	19	chr19_bin013	210	54643889	57559863
RFPL4A	19	chr19_bin013	210	54643889	57559863
RFPL4AL1	19	chr19_bin013	210	54643889	57559863
NLRP11	19	chr19_bin013	210	54643889	57559863
NLRP4	19	chr19_bin013	210	54643889	57559863
NLRP13	19	chr19_bin013	210	54643889	57559863
NLRP8	19	chr19_bin013	210	54643889	57559863
NLRP5	19	chr19_bin013	210	54643889	57559863
LINC01864	19	chr19_bin013	210	54643889	57559863
ZNF787	19	chr19_bin013	210	54643889	57559863
ZNF444	19	chr19_bin013	210	54643889	57559863
GALP	19	chr19_bin013	210	54643889	57559863
ZSCAN5B	19	chr19_bin013	210	54643889	57559863
ZSCAN5C	19	chr19_bin013	210	54643889	57559863
ZSCAN5A	19	chr19_bin013	210	54643889	57559863
EDDM13	19	chr19_bin013	210	54643889	57559863
ZNF582	19	chr19_bin013	210	54643889	57559863
ZNF583	19	chr19_bin013	210	54643889	57559863
ZNF667	19	chr19_bin013	210	54643889	57559863
ZNF667-AS1	19	chr19_bin013	210	54643889	57559863
ZNF471	19	chr19_bin013	210	54643889	57559863
ZFP28	19	chr19_bin013	210	54643889	57559863
ZNF470	19	chr19_bin013	210	54643889	57559863
ZNF71	19	chr19_bin013	210	54643889	57559863
SMIM17	19	chr19_bin013	210	54643889	57559863
ZNF835	19	chr19_bin013	210	54643889	57559863
ZIM2	19	chr19_bin013	210	54643889	57559863
PEG3	19	chr19_bin013	210	54643889	57559863
MIMT1	19	chr19_bin013	210	54643889	57559863
USP29	19	chr19_bin013	210	54643889	57559863
ZIM3	19	chr19_bin013	210	54643889	57559863
DUXA	19	chr19_bin013	210	54643889	57559863
ZNF264	19	chr19_bin013	210	54643889	57559863
AURKC	19	chr19_bin013	210	54643889	57559863
ZNF805	19	chr19_bin013	210	54643889	57559863
ZNF460-AS1	19	chr19_bin013	210	54643889	57559863
ZNF460	19	chr19_bin013	210	54643889	57559863
ZNF543	19	chr19_bin013	210	54643889	57559863
ZNF304	19	chr19_bin013	210	54643889	57559863
ZNF547	19	chr19_bin013	210	54643889	57559863
TRAPPC2B	19	chr19_bin013	210	54643889	57559863
ZNF548	19	chr19_bin013	210	54643889	57559863
ZNF17	19	chr19_bin013	210	54643889	57559863
ZNF749	19	chr19_bin013	210	54643889	57559863
VN1R1	19	chr19_bin013	210	54643889	57559863
ZNF772	19	chr19_bin013	210	54643889	57559863
ZNF419	19	chr19_bin013	210	54643889	57559863
ZNF773	19	chr19_bin013	210	54643889	57559863
ZNF549	19	chr19_bin013	210	54643889	57559863
ZNF550	19	chr19_bin013	210	54643889	57559863
ZNF416	19	chr19_bin014	211	57571566	58605223
ZIK1	19	chr19_bin014	211	57571566	58605223
ZNF530	19	chr19_bin014	211	57571566	58605223
ZNF134	19	chr19_bin014	211	57571566	58605223
ZNF211	19	chr19_bin014	211	57571566	58605223
ZSCAN4	19	chr19_bin014	211	57571566	58605223
ZNF551	19	chr19_bin014	211	57571566	58605223
ZNF154	19	chr19_bin014	211	57571566	58605223
ZNF671	19	chr19_bin014	211	57571566	58605223
ZNF776	19	chr19_bin014	211	57571566	58605223
ZNF586	19	chr19_bin014	211	57571566	58605223
ZNF552	19	chr19_bin014	211	57571566	58605223
ZNF587B	19	chr19_bin014	211	57571566	58605223
ZNF814	19	chr19_bin014	211	57571566	58605223
ZNF587	19	chr19_bin014	211	57571566	58605223
ZNF417	19	chr19_bin014	211	57571566	58605223
ZNF418	19	chr19_bin014	211	57571566	58605223
ZNF256	19	chr19_bin014	211	57571566	58605223
C19orf18	19	chr19_bin014	211	57571566	58605223
ZNF606	19	chr19_bin014	211	57571566	58605223
ZSCAN1	19	chr19_bin014	211	57571566	58605223
ZNF135	19	chr19_bin014	211	57571566	58605223
ZSCAN18	19	chr19_bin014	211	57571566	58605223
ZNF329	19	chr19_bin014	211	57571566	58605223
ZNF274	19	chr19_bin014	211	57571566	58605223
ZNF544	19	chr19_bin014	211	57571566	58605223
ZNF8	19	chr19_bin014	211	57571566	58605223
ERVK3-1	19	chr19_bin014	211	57571566	58605223
ZSCAN22	19	chr19_bin014	211	57571566	58605223
A1BG	19	chr19_bin014	211	57571566	58605223
A1BG-AS1	19	chr19_bin014	211	57571566	58605223
ZNF497	19	chr19_bin014	211	57571566	58605223
ZNF837	19	chr19_bin014	211	57571566	58605223
RPS5	19	chr19_bin014	211	57571566	58605223
RNF225	19	chr19_bin014	211	57571566	58605223
LINC02560	19	chr19_bin014	211	57571566	58605223
ZNF584	19	chr19_bin014	211	57571566	58605223
ZNF132	19	chr19_bin014	211	57571566	58605223
ZNF324B	19	chr19_bin014	211	57571566	58605223
ZNF324	19	chr19_bin014	211	57571566	58605223
ZNF446	19	chr19_bin014	211	57571566	58605223
SLC27A5	19	chr19_bin014	211	57571566	58605223
ZBTB45	19	chr19_bin014	211	57571566	58605223
TRIM28	19	chr19_bin014	211	57571566	58605223
CHMP2A	19	chr19_bin014	211	57571566	58605223
UBE2M	19	chr19_bin014	211	57571566	58605223
MZF1-AS1	19	chr19_bin014	211	57571566	58605223
MZF1	19	chr19_bin014	211	57571566	58605223
DEFB125	20	chr20_bin000	212	87250	6054060
DEFB126	20	chr20_bin000	212	87250	6054060
DEFB127	20	chr20_bin000	212	87250	6054060
DEFB128	20	chr20_bin000	212	87250	6054060
DEFB129	20	chr20_bin000	212	87250	6054060
DEFB132	20	chr20_bin000	212	87250	6054060
C20orf96	20	chr20_bin000	212	87250	6054060
ZCCHC3	20	chr20_bin000	212	87250	6054060
NRSN2-AS1	20	chr20_bin000	212	87250	6054060
SOX12	20	chr20_bin000	212	87250	6054060
NRSN2	20	chr20_bin000	212	87250	6054060
TRIB3	20	chr20_bin000	212	87250	6054060
RBCK1	20	chr20_bin000	212	87250	6054060
TBC1D20	20	chr20_bin000	212	87250	6054060
CSNK2A1	20	chr20_bin000	212	87250	6054060
TCF15	20	chr20_bin000	212	87250	6054060
SRXN1	20	chr20_bin000	212	87250	6054060
SCRT2	20	chr20_bin000	212	87250	6054060
SLC52A3	20	chr20_bin000	212	87250	6054060
FAM110A	20	chr20_bin000	212	87250	6054060
ANGPT4	20	chr20_bin000	212	87250	6054060
RSPO4	20	chr20_bin000	212	87250	6054060
PSMF1	20	chr20_bin000	212	87250	6054060
TMEM74B	20	chr20_bin000	212	87250	6054060
C20orf202	20	chr20_bin000	212	87250	6054060
RAD21L1	20	chr20_bin000	212	87250	6054060
SNPH	20	chr20_bin000	212	87250	6054060
SDCBP2	20	chr20_bin000	212	87250	6054060
SDCBP2-AS1	20	chr20_bin000	212	87250	6054060
FKBP1A	20	chr20_bin000	212	87250	6054060
NSFL1C	20	chr20_bin000	212	87250	6054060
SIRPB2	20	chr20_bin000	212	87250	6054060
SIRPD	20	chr20_bin000	212	87250	6054060
SIRPB1	20	chr20_bin000	212	87250	6054060
SIRPG	20	chr20_bin000	212	87250	6054060
SIRPG-AS1	20	chr20_bin000	212	87250	6054060
SIRPA	20	chr20_bin000	212	87250	6054060
PDYN-AS1	20	chr20_bin000	212	87250	6054060
PDYN	20	chr20_bin000	212	87250	6054060
STK35	20	chr20_bin000	212	87250	6054060
TGM3	20	chr20_bin000	212	87250	6054060
TGM6	20	chr20_bin000	212	87250	6054060
SNRPB	20	chr20_bin000	212	87250	6054060
ZNF343	20	chr20_bin000	212	87250	6054060
TMC2	20	chr20_bin000	212	87250	6054060
NOP56	20	chr20_bin000	212	87250	6054060
IDH3B	20	chr20_bin000	212	87250	6054060
EBF4	20	chr20_bin000	212	87250	6054060
CPXM1	20	chr20_bin000	212	87250	6054060
C20orf141	20	chr20_bin000	212	87250	6054060
TMEM239	20	chr20_bin000	212	87250	6054060
PCED1A	20	chr20_bin000	212	87250	6054060
VPS16	20	chr20_bin000	212	87250	6054060
PTPRA	20	chr20_bin000	212	87250	6054060
GNRH2	20	chr20_bin000	212	87250	6054060
MRPS26	20	chr20_bin000	212	87250	6054060
OXT	20	chr20_bin000	212	87250	6054060
AVP	20	chr20_bin000	212	87250	6054060
UBOX5-AS1	20	chr20_bin000	212	87250	6054060
UBOX5	20	chr20_bin000	212	87250	6054060
FASTKD5	20	chr20_bin000	212	87250	6054060
LZTS3	20	chr20_bin000	212	87250	6054060
DDRGK1	20	chr20_bin000	212	87250	6054060
ITPA	20	chr20_bin000	212	87250	6054060
SLC4A11	20	chr20_bin000	212	87250	6054060
ATRN	20	chr20_bin000	212	87250	6054060
GFRA4	20	chr20_bin000	212	87250	6054060
ADAM33	20	chr20_bin000	212	87250	6054060
SIGLEC1	20	chr20_bin000	212	87250	6054060
HSPA12B	20	chr20_bin000	212	87250	6054060
SPEF1	20	chr20_bin000	212	87250	6054060
CENPB	20	chr20_bin000	212	87250	6054060
CDC25B	20	chr20_bin000	212	87250	6054060
LINC01730	20	chr20_bin000	212	87250	6054060
AP5S1	20	chr20_bin000	212	87250	6054060
MAVS	20	chr20_bin000	212	87250	6054060
PANK2	20	chr20_bin000	212	87250	6054060
RNF24	20	chr20_bin000	212	87250	6054060
SMOX	20	chr20_bin000	212	87250	6054060
LINC01433	20	chr20_bin000	212	87250	6054060
ADRA1D	20	chr20_bin000	212	87250	6054060
PRNP	20	chr20_bin000	212	87250	6054060
PRND	20	chr20_bin000	212	87250	6054060
PRNT	20	chr20_bin000	212	87250	6054060
RASSF2	20	chr20_bin000	212	87250	6054060
SLC23A2	20	chr20_bin000	212	87250	6054060
TMEM230	20	chr20_bin000	212	87250	6054060
PCNA	20	chr20_bin000	212	87250	6054060
CDS2	20	chr20_bin000	212	87250	6054060
PROKR2	20	chr20_bin000	212	87250	6054060
LINC00658	20	chr20_bin000	212	87250	6054060
LINC00654	20	chr20_bin000	212	87250	6054060
GPCPD1	20	chr20_bin000	212	87250	6054060
SHLD1	20	chr20_bin000	212	87250	6054060
CHGB	20	chr20_bin000	212	87250	6054060
TRMT6	20	chr20_bin000	212	87250	6054060
MCM8	20	chr20_bin000	212	87250	6054060
MCM8-AS1	20	chr20_bin000	212	87250	6054060
CRLS1	20	chr20_bin000	212	87250	6054060
LRRN4	20	chr20_bin000	212	87250	6054060
FERMT1	20	chr20_bin001	213	6074845	23751268
CASC20	20	chr20_bin001	213	6074845	23751268
LINC01713	20	chr20_bin001	213	6074845	23751268
BMP2	20	chr20_bin001	213	6074845	23751268
LINC01428	20	chr20_bin001	213	6074845	23751268
LINC01751	20	chr20_bin001	213	6074845	23751268
LINC01706	20	chr20_bin001	213	6074845	23751268
HAO1	20	chr20_bin001	213	6074845	23751268
TMX4	20	chr20_bin001	213	6074845	23751268
PLCB1	20	chr20_bin001	213	6074845	23751268
PLCB1-IT1	20	chr20_bin001	213	6074845	23751268
PLCB4	20	chr20_bin001	213	6074845	23751268
LAMP5-AS1	20	chr20_bin001	213	6074845	23751268
LAMP5	20	chr20_bin001	213	6074845	23751268
PAK5	20	chr20_bin001	213	6074845	23751268
PARAL1	20	chr20_bin001	213	6074845	23751268
ANKEF1	20	chr20_bin001	213	6074845	23751268
SNAP25-AS1	20	chr20_bin001	213	6074845	23751268
SNAP25	20	chr20_bin001	213	6074845	23751268
MKKS	20	chr20_bin001	213	6074845	23751268
SLX4IP	20	chr20_bin001	213	6074845	23751268
JAG1	20	chr20_bin001	213	6074845	23751268
LINC01752	20	chr20_bin001	213	6074845	23751268
LINC00687	20	chr20_bin001	213	6074845	23751268
BTBD3	20	chr20_bin001	213	6074845	23751268
LINC01722	20	chr20_bin001	213	6074845	23751268
LINC01723	20	chr20_bin001	213	6074845	23751268
SPTLC3	20	chr20_bin001	213	6074845	23751268
ISM1	20	chr20_bin001	213	6074845	23751268
ISM1-AS1	20	chr20_bin001	213	6074845	23751268
TASP1	20	chr20_bin001	213	6074845	23751268
ESF1	20	chr20_bin001	213	6074845	23751268
NDUFAF5	20	chr20_bin001	213	6074845	23751268
SEL1L2	20	chr20_bin001	213	6074845	23751268
MACROD2	20	chr20_bin001	213	6074845	23751268
FLRT3	20	chr20_bin001	213	6074845	23751268
MACROD2-IT1	20	chr20_bin001	213	6074845	23751268
MACROD2-AS1	20	chr20_bin001	213	6074845	23751268
KIF16B	20	chr20_bin001	213	6074845	23751268
SNRPB2	20	chr20_bin001	213	6074845	23751268
OTOR	20	chr20_bin001	213	6074845	23751268
PCSK2	20	chr20_bin001	213	6074845	23751268
BFSP1	20	chr20_bin001	213	6074845	23751268
DSTN	20	chr20_bin001	213	6074845	23751268
RRBP1	20	chr20_bin001	213	6074845	23751268
BANF2	20	chr20_bin001	213	6074845	23751268
SNX5	20	chr20_bin001	213	6074845	23751268
OVOL2	20	chr20_bin001	213	6074845	23751268
MGME1	20	chr20_bin001	213	6074845	23751268
KAT14	20	chr20_bin001	213	6074845	23751268
PET117	20	chr20_bin001	213	6074845	23751268
ZNF133	20	chr20_bin001	213	6074845	23751268
LINC00851	20	chr20_bin001	213	6074845	23751268
DZANK1	20	chr20_bin001	213	6074845	23751268
POLR3F	20	chr20_bin001	213	6074845	23751268
RBBP9	20	chr20_bin001	213	6074845	23751268
SEC23B	20	chr20_bin001	213	6074845	23751268
SMIM26	20	chr20_bin001	213	6074845	23751268
DTD1	20	chr20_bin001	213	6074845	23751268
LINC00652	20	chr20_bin001	213	6074845	23751268
SCP2D1	20	chr20_bin001	213	6074845	23751268
SLC24A3	20	chr20_bin001	213	6074845	23751268
RIN2	20	chr20_bin001	213	6074845	23751268
NAA20	20	chr20_bin001	213	6074845	23751268
CRNKL1	20	chr20_bin001	213	6074845	23751268
CFAP61	20	chr20_bin001	213	6074845	23751268
INSM1	20	chr20_bin001	213	6074845	23751268
RALGAPA2	20	chr20_bin001	213	6074845	23751268
LINC00237	20	chr20_bin001	213	6074845	23751268
KIZ	20	chr20_bin001	213	6074845	23751268
KIZ-AS1	20	chr20_bin001	213	6074845	23751268
XRN2	20	chr20_bin001	213	6074845	23751268
NKX2-4	20	chr20_bin001	213	6074845	23751268
NKX2-2	20	chr20_bin001	213	6074845	23751268
NKX2-2-AS1	20	chr20_bin001	213	6074845	23751268
LINC01727	20	chr20_bin001	213	6074845	23751268
LINC01726	20	chr20_bin001	213	6074845	23751268
PAX1	20	chr20_bin001	213	6074845	23751268
LINC01432	20	chr20_bin001	213	6074845	23751268
LINC01427	20	chr20_bin001	213	6074845	23751268
LINC00261	20	chr20_bin001	213	6074845	23751268
FOXA2	20	chr20_bin001	213	6074845	23751268
LNCNEF	20	chr20_bin001	213	6074845	23751268
LINC01747	20	chr20_bin001	213	6074845	23751268
SSTR4	20	chr20_bin001	213	6074845	23751268
THBD	20	chr20_bin001	213	6074845	23751268
CD93	20	chr20_bin001	213	6074845	23751268
LINC00656	20	chr20_bin001	213	6074845	23751268
NXT1	20	chr20_bin001	213	6074845	23751268
LINC01431	20	chr20_bin001	213	6074845	23751268
GZF1	20	chr20_bin001	213	6074845	23751268
NAPB	20	chr20_bin001	213	6074845	23751268
CSTL1	20	chr20_bin001	213	6074845	23751268
CST11	20	chr20_bin001	213	6074845	23751268
CST8	20	chr20_bin001	213	6074845	23751268
CST9L	20	chr20_bin001	213	6074845	23751268
CST9	20	chr20_bin001	213	6074845	23751268
CST3	20	chr20_bin001	213	6074845	23751268
CST4	20	chr20_bin001	213	6074845	23751268
CST1	20	chr20_bin001	213	6074845	23751268
CST2	20	chr20_bin002	214	23823769	35147336
CST5	20	chr20_bin002	214	23823769	35147336
GGTLC1	20	chr20_bin002	214	23823769	35147336
LINC01721	20	chr20_bin002	214	23823769	35147336
SYNDIG1	20	chr20_bin002	214	23823769	35147336
CST7	20	chr20_bin002	214	23823769	35147336
APMAP	20	chr20_bin002	214	23823769	35147336
ACSS1	20	chr20_bin002	214	23823769	35147336
VSX1	20	chr20_bin002	214	23823769	35147336
ENTPD6	20	chr20_bin002	214	23823769	35147336
PYGB	20	chr20_bin002	214	23823769	35147336
ABHD12	20	chr20_bin002	214	23823769	35147336
GINS1	20	chr20_bin002	214	23823769	35147336
NINL	20	chr20_bin002	214	23823769	35147336
NANP	20	chr20_bin002	214	23823769	35147336
ZNF337-AS1	20	chr20_bin002	214	23823769	35147336
ZNF337	20	chr20_bin002	214	23823769	35147336
FAM182B	20	chr20_bin002	214	23823769	35147336
LINC01733	20	chr20_bin002	214	23823769	35147336
FAM182A	20	chr20_bin002	214	23823769	35147336
MIR663AHG	20	chr20_bin002	214	23823769	35147336
FAM242B	20	chr20_bin002	214	23823769	35147336
LINC01597	20	chr20_bin002	214	23823769	35147336
FAM242A	20	chr20_bin002	214	23823769	35147336
DEFB115	20	chr20_bin002	214	23823769	35147336
DEFB116	20	chr20_bin002	214	23823769	35147336
DEFB118	20	chr20_bin002	214	23823769	35147336
DEFB119	20	chr20_bin002	214	23823769	35147336
DEFB121	20	chr20_bin002	214	23823769	35147336
DEFB123	20	chr20_bin002	214	23823769	35147336
DEFB124	20	chr20_bin002	214	23823769	35147336
REM1	20	chr20_bin002	214	23823769	35147336
LINC00028	20	chr20_bin002	214	23823769	35147336
HM13	20	chr20_bin002	214	23823769	35147336
HM13-IT1	20	chr20_bin002	214	23823769	35147336
HM13-AS1	20	chr20_bin002	214	23823769	35147336
ID1	20	chr20_bin002	214	23823769	35147336
COX4I2	20	chr20_bin002	214	23823769	35147336
BCL2L1	20	chr20_bin002	214	23823769	35147336
ABALON	20	chr20_bin002	214	23823769	35147336
TPX2	20	chr20_bin002	214	23823769	35147336
MYLK2	20	chr20_bin002	214	23823769	35147336
FOXS1	20	chr20_bin002	214	23823769	35147336
DUSP15	20	chr20_bin002	214	23823769	35147336
TTLL9	20	chr20_bin002	214	23823769	35147336
PDRG1	20	chr20_bin002	214	23823769	35147336
XKR7	20	chr20_bin002	214	23823769	35147336
CCM2L	20	chr20_bin002	214	23823769	35147336
HCK	20	chr20_bin002	214	23823769	35147336
TM9SF4	20	chr20_bin002	214	23823769	35147336
PLAGL2	20	chr20_bin002	214	23823769	35147336
POFUT1	20	chr20_bin002	214	23823769	35147336
KIF3B	20	chr20_bin002	214	23823769	35147336
ASXL1	20	chr20_bin002	214	23823769	35147336
NOL4L	20	chr20_bin002	214	23823769	35147336
NOL4L-DT	20	chr20_bin002	214	23823769	35147336
C20orf203	20	chr20_bin002	214	23823769	35147336
COMMD7	20	chr20_bin002	214	23823769	35147336
DNMT3B	20	chr20_bin002	214	23823769	35147336
MAPRE1	20	chr20_bin002	214	23823769	35147336
EFCAB8	20	chr20_bin002	214	23823769	35147336
SUN5	20	chr20_bin002	214	23823769	35147336
BPIFB2	20	chr20_bin002	214	23823769	35147336
